,type,title,year,month,id,genre,score,directores,guionistas,actores,resumen,sinopsis,duracion
343,movie,Raíz,2024.0,7.0,tt30970632,Drama,6.8,['Franco García Becerra'],"['Annemarie Gunkel', 'Alicia Quispe']","['Nely Huayta Cutipa', 'Rubén Huillca', 'Alberth Merma']","Eight-year-old alpaca farmer Feliciano is ecstatic: Peru has the opportunity to qualify for the World Cup. However, the scheming of a mining company is jeopardizing his village.",,83.0
344,movie,Mr Patrick Wahala in America,2024.0,1.0,tt30970938,Drama,,['Christopher Nkem Okafor'],['Roberta Uti Okpako'],"['Chinedu Daniel Acapella', 'Farheen Barey', 'Eugene Bernard']","THIS STORY FOLLOWS MR PATRICK WHO JUST LANDED IN THE UNITED STATES OF AMERICA ON A VISITING VISA. AFTER THE LONG TRIP, HE HAD JETLAG AND DECIDED TO LOOK FOR A PHARMACY (A.K.A CHEMIST IN NIGERIAN TERM) TO GET PAIN MEDICATIONS, DUE TO THE BIG VOCABULARY DIFFERENCE BETWEEN THE NIGER... Leer todo",,90.0
345,movie,Boundary Waters,2024.0,10.0,tt30971388,Drama,8.2,['Tessa Blake'],"['Tessa Blake', 'Jennifer Manocherian', ""Lisa O'Donnell""]","['Etienne Kellici', 'Allison Miller', 'Bill Heck']","Twelve-year-old Michael explores the Boundary Waters with friends. One night, his mother gets severely injured. Michael grapples with becoming a man while navigating a world where men inflict harm, determined to rectify the situation.",,
346,movie,Apatiya,2024.0,2.0,tt30971472,Drama,6.8,['Hikmat Rahimov'],['Hikmat Rahimov'],"['Shahla Aliqizi', 'Azer Aydemir', 'Tural Baxis']","Akif's parents, Ahmet and Elnara, who grew up illiterate and without any profession, without love, took Akif out of school and were busy looking for a job for him. A poor family living in a poor house turn to Akif's drug addict uncle Azer, who is engaged in car repair, to provide... Leer todo",,
347,movie,Eiga Karakai Jôzu no Takagi-san,2024.0,5.0,tt30971598,Drama,7.2,['Rikiya Imaizumi'],"['Jun Hagimori', 'Rikiya Imaizumi', 'Tomoki Kanazawa']","['Mei Nagano', 'Fumiya Takahashi', 'Yôsuke Eguchi']","Takagi, now grown up, revisits her middle school as a trainer. She encounters Nishikata, her former classmate she used to tease, now a PE teacher there. Their playful dynamic resumes, leading to more interactions between the two.",,119.0
348,movie,A Stripper's Dance,2024.0,2.0,tt30972437,Drama,5.2,['Robert L. Parker III'],['Robert L. Parker III'],"['Charity Lovely Badazz Alston', 'Richerra Bell', 'Cedric Boyd']","New in town and working at a strip club, a young woman enters a dangerous love triangle when she steps out on her rich boyfriend for a side piece.",,80.0
349,movie,It's All or Nothing,2024.0,4.0,tt30972487,Drama,6.3,['Randy Holloway'],"['Todd Burton Sr.', 'Randy Holloway', 'Ashley J. Wright']","['Todd Burton Jr.', 'Todd Burton Sr.', 'Trey Burton']","In the sequel ""It's All Or Nothing,"" starring Omar Gooding (KT), Todd Burton Sr., LeMastor Spratling (Judge), and Melvin Jackson Jr. (Lowe), the focus is on the impact of gun violence and crime in urban communities. Burton Sr., who lost a son to gun violence, aims to address the ... Leer todo",,
350,movie,Wisdom's House: Director's Cut,2024.0,1.0,tt30972648,Drama,,['Hannah Yoseph'],['Hannah Yoseph'],"['Joshua Evans', 'Jane Joyce', 'Don Mellon']","La veterana Hannah Rotcod es apretada por el agarre mortal de Wisdom durante una experiencia cercana a la muerte en la oscuridad exterior. Para escapar del infierno, Hannah debe someterse a la sentencia de muerte de Wisdom.",,108.0
351,movie,Mu zhong wu ren 2,2024.0,2.0,tt30972810,Drama,6.6,['Bingjia Yang'],['Bingjia Yang'],"['Miao Xie', 'Enyou Yang', 'Tao Huang']","The blind eye knife catcher with high martial arts skills accidentally saved Zhang Xiaoyu, who was brutally exterminated. Under the hardships of the orphan Xiaoyu, the blind man reluctantly left her by his side and taught her his skills. Xiaoyu also waited for the opportunity to ... Leer todo",,90.0
352,movie,Going South,2024.0,2.0,tt30974961,Drama,,['Bailey Lock'],['Bailey Lock'],"['Nick Launchbury', 'Jenna Walasek', 'Jessica Burgess']","When two parents depart for a weekend getaway to finalize their untimely divorce, their night quickly takes a turn for the worse when their daughter's house party goes awry.",,82.0
353,movie,La Herida,2024.0,2.0,tt30976412,Drama,,['Diego Gottheil'],['Diego Gottheil'],"['Junior Pisanú', 'Macarena Suárez', 'Carlos Santamaría']",,,116.0
354,movie,Evidências do Amor,2024.0,4.0,tt30982333,Drama,6.5,"['Pedro Antonio', 'Zaga Martelletto']","['Pedro Antonio', 'Alvaro Campos', 'Luanna Guimarães']","['Fábio Porchat', 'Sandy', 'José Augusto']","Después de ser abandonado en el altar por Laura, Marco Antonio, quien siempre pensó que era el prometido perfecto, comienza a viajar en el tiempo cada vez que escucha la canción favorita de la pareja, ""Evidências""",,105.0
355,movie,Akash Vani,2024.0,2.0,tt30982518,Drama,,['Tripati Sahoo'],['Nirmala Nayak'],"['Roshan Bhardwaj', 'Rohan Garg', 'Jogesh Jojo']","When two best friends and business partners wish to arrange a marriage between their children, misunderstandings arise which lead the kids to unexpectedly fall for each other.",,152.0
356,movie,Memories of a Burning Body,2024.0,5.0,tt30982785,Drama,7.1,['Antonella Sudasassi'],['Antonella Sudasassi'],"['Sol Carballo', 'Paulina Bernini Viquez', 'Juliana Filloy Bogantes']",Placer y deseo a través de la memoria y la intimidad de tres mujeres mayores de 65 años.,,90.0
357,movie,Sehnsucht nach Firdaws,2024.0,1.0,tt30984911,Drama,8.5,['Talha Kemiksiz'],['Talha Kemiksiz'],"['Amir', 'Talha Kemiksiz', 'Umeyr Kemiksiz']","Eyub, a Muslim ex-police officer, chases a diamond thief that costs him his job. He loses everything and is not allowed to see his beloved daughter anymore. He tries everything possible to find her. Eyub meets the young Ilyas, who helps him in his search. When they find a way to ... Leer todo",,103.0
358,movie,Get Close 2,2024.0,6.0,tt30985567,Drama,8.3,['Andre Dixon'],['Thomas Freeman Jr.'],"['Nikia Briggs Kia B', 'Joshua J. Black', 'Nathan Bradford']","Believing that he was set up by Don Galvino, Slick sets things in motion in order to get close enough to Don Galvino to exact his revenge.",,
359,movie,Ahmad,2024.0,2.0,tt30985611,Drama,4.1,['Amir-Abbas Rabiei'],['Amir-Abbas Rabiei'],"['Toomaj Danesh Behzadi', 'Maryam Mahani', 'Sareh Rashidi']","An hour after the earthquake, Ahmad Kazemi enters Bam airport.",,
360,movie,Father-in-law and Son-in-law,2024.0,2.0,tt30989079,Drama,,['Choi Yi-hyun'],[],"['Kim Byeong-Ok', 'Ji Dae-han', 'Kim Gun-ho']","Park Jin-gi, a third-rate movie star is now out of fashion. Do-pil, a third-rate singer whose goal is to produce an album, and Jin-gi, whose goal is to produce a movie, were just trying to do well in Busan, where they left to find investors, but the results were a mess. In the en... Leer todo",,95.0
361,movie,National Theatre Live: Nye,2024.0,4.0,tt30985842,Drama,8.2,['Rufus Norris'],['Tim Price'],"['Michael Sheen', 'Sharon Small', 'Remy Beasley']","Confronted with death, Aneurin 'Nye' Bevan's deepest memories lead him on a mind-bending journey back through his life; from childhood to mining underground, Parliament and fights with Churchill.",,160.0
362,movie,Samandar,2024.0,5.0,tt30985568,Drama,7.6,['Vishal Vada Vala'],"['Swapnil Mehta', 'Vishal Vada Vala']","['Mayur Chauhan', 'Chiman Maru', 'Jagjeetsinh Vadher']","Brothers Uday and Salman join fisheries mafia under ex-MLA Arjan Parmar. They target Imtiaz Memon, tied to Uday's sister's demise. Power struggle, betrayal, and politics strain their bond as revenge and fisheries mafia intersect.",,172.0
363,movie,Alive in Mo...,2024.0,1.0,tt30985888,Drama,7.7,['Grigore Bechet'],[],"['Ion Bechet', 'Catalin Lungu']","The story of Damian, a boy from a small Moldovan village. Damian dreams of becoming a doctor and believes that he will succeed in Moscow. But upon arriving in the capital, the hero faces harsh reality. His expectations are dashed.",,100.0
364,movie,Danga,2024.0,3.0,tt30988771,Drama,,"['Rameez Raja Murtuza', 'Vishal Prabhalar Patil']",['Vishal Prabhakar Patil'],"['Nagesh Bhonsle', 'Sonal Sagore', 'Sachin Giri']",,,119.0
365,movie,Eating Me Up,2024.0,5.0,tt30990381,Drama,,['Ricky Burchell'],['Ricky Burchell'],"['Alfred Lamar', 'Claire Maultsby', 'Siane Wilson']","An inspirational fictional drama, inspired by real life events. The film follows Daniel Dawson, a respected psychologist who, in spite of skillfully attending to the needs of his clients, has a number of his own demons that are left unchecked. His spiral into self-destruction is ... Leer todo",,104.0
366,movie,Flight 404,2024.0,1.0,tt31013030,Drama,7.3,['Hani Khalifa'],['Mohamed Ragaa'],"['Mona Zaki', 'Mohamed Mamdouh', 'Muhammad Farrag']","Días antes de viajar a La Meca para el HAJJ, Ghada se enfrenta a una emergencia y necesita una gran suma de dinero. Debe volver a un pasado manchado y evitar que la consuma.",,104.0
367,movie,Suspended Time,2024.0,6.0,tt31015247,Drama,5.5,['Olivier Assayas'],['Olivier Assayas'],"['Vincent Macaigne', 'Micha Lescot', ""Nine d'Urso""]","Durante el bloqueo de COVID-19 en 2020, dos matrimonios pasan juntos la cuarentena en una casa de campo, lo que provoca tensiones crecientes y revelaciones sobre sus relaciones.",,105.0
368,movie,My Favourite Cake,2024.0,7.0,tt31015278,Drama,7.5,"['Maryam Moghadam', 'Behtash Sanaeeha']","['Maryam Moghadam', 'Behtash Sanaeeha']","['Lili Farhadpour', 'Esmaeel Mehrabi', 'Mansoore Ilkhani']","Mahin, de setenta años, solitaria hasta ahora, decide reavivar su vida amorosa. Un encuentro fortuito se convierte en una velada inolvidable.",,97.0
369,movie,Langue étrangère,2024.0,9.0,tt31015291,Drama,6.7,['Claire Burger'],"['Claire Burger', 'Léa Mysius']","['Lilith Grasmug', 'Josefa Heinsius', 'Nina Hoss']","Fanny y Lena, jóvenes amigas por correspondencia francesa y alemana, se visitan mutuamente en sus casas de Estrasburgo y Leipzig y entablan una relación que pone a prueba sus límites.",,101.0
370,movie,Yeohaengjaui pilyo,2024.0,4.0,tt31015344,Drama,6.5,['Hong Sang-soo'],['Hong Sang-soo'],"['Yunhee Cho', 'Kwon Hae-hyo', 'Isabelle Huppert']","Una mujer francesa bebe makgeolli en Corea tras perder sus medios de subsistencia, y luego enseña francés a dos coreanas.",,90.0
371,movie,Demba,2024.0,2.0,tt31015413,Drama,6.7,['Mamadou Dia'],['Mamadou Dia'],"['Awa Djiga Kane', 'Saikou Lo', 'Ben Mahmoud Mbow']","After 30 years working at the city hall in his small town, a man struggles with grief and depression as the anniversary of his wife's death nears. He finds solace reconnecting with his estranged son.",,119.0
372,movie,Dormir de Olhos Abertos,2024.0,6.0,tt31015461,Drama,6.0,['Nele Wohlatz'],"['Pío Longo', 'Nele Wohlatz']","['Liao Kai Ro', 'Shin-Hong Wang', 'Nahuel Pérez Biscayart']","Kai arrives from Taiwan for a holiday where she meets Fu Ang who later vanishes. Searching for him, Kai learns of Xiaoxin and Chinese workers in a skyscraper whose story mirrors hers. Over a hot, slow summer, bonds develop between them.",,97.0
373,movie,The Fable,2024.0,2.0,tt31015496,Drama,6.9,['Raam Reddy'],['Raam Reddy'],"['Manoj Bajpayee', 'Ravi Bisht', 'Priyanka Bose']","Dev owns orchards and lives on a sprawling estate. After finding burnt trees Dev monitors workers and Nomads fall under suspicion. Despite night guards, a huge fire engulfs the mountainside. Dev uses violence in his search.",,119.0
374,movie,Ivo,2024.0,6.0,tt31016613,Drama,6.5,['Eva Trobisch'],['Eva Trobisch'],"['Minna Wündrich', 'Pia Hierzegger', 'Lukas Turtur']",A married palliative care nurse gets embroiled in an affair with her ill patient's husband.,,104.0
375,movie,Khamyazeye bozorg,2024.0,2.0,tt31016912,Drama,6.8,['Aliyar Rasti'],['Aliyar Rasti'],"['Saber Abar', 'Mohammad Aghebati', 'Amirhossein Hosseini']","Beitollah dreams of gold coins in a cave. Seeking a non-religious assistant, he recruits Shoja via fake bills. They search caves across Iran unsuccessfully. An innkeeper suspects their quest and secretly follows on his motorcycle.",,93.0
376,movie,Through the Graves the Wind Is Blowing,2024.0,2.0,tt31018975,Drama,7.0,['Travis Wilkerson'],"['Ivan Peric', 'Travis Wilkerson']","['Ivan Peric', 'Dalton Wilkerson', 'Matilda Jane Wilkerson']","Un detective intenta resolver una serie de asesinatos en Split, Croacia.",,80.0
377,movie,Tú me abrasas,2024.0,2.0,tt31018983,Drama,5.8,['Matías Piñeiro'],['Matías Piñeiro'],"['Ana Cristina Barragán', 'Maria Inês Gonçalves', 'Agustina Muñoz']",The poet Sappho encounters the nymph Britomartis by the sea. Tales claim Sappho leapt into the ocean out of heartbreak while Britomartis fell into the water escaping a man's pursuit. Together they reflect on the bittersweet pangs of desire,,64.0
378,movie,Mãos no fogo,2024.0,10.0,tt31018048,Drama,5.3,['Margarida Gil'],['Margarida Gil'],"['Carolina Campanela', 'Rita Durão', 'Adelaide Teixeira']",Maria do Mar viaja a la región del Duero para documentar antiguas casas solariegas para su proyecto de tesis.,,109.0
379,movie,Pantasya Ni Tami,2024.0,1.0,tt31021897,Drama,5.0,"['Easy Ferrer', 'Topel Lee']",['Don Santella'],"['Azi Acosta', 'Ali Asistio', 'Jiad Arroyo']","A-Lister Azi Acosta takes us to the sexier side of cosplaying. Tami, with the help of her fubu photographer, Ken, sells sexy photos of herself.",,114.0
380,movie,Dilig,2024.0,1.0,tt31021984,Drama,4.2,['Christian Paolo Lat'],"['Roni Benaid', 'John Carlo Pacala']","['Dyessa Garcia', 'Rica Gonzales', 'Richard Solano']","A punto de casarse con un viejo y rico hombre de negocios, Resa consigue la ayuda del jardinero Otso para seducir a la hija de su prometido, Katelyn, y grabar sus hazañas sexuales con ella con el fin de conseguir que la repudien.",,
381,movie,Bonnie,2024.0,2.0,tt31022272,Drama,7.8,"['Marsha Hermansyah Abidin', 'Agus Hermansyah Mawardy']","['Amorita D.', 'Agus Pestol']","['Livi Ciananta', 'Ariyo Wahab', 'Nadila Ernesta']","Bonnie, a high school teenager who has a dark past. However, with her martial arts knowledge, she was able to survive to protect herself and even her people. Without mercy, Bonnie will defend herself if a woman is bullied or oppressed.",,
382,movie,Yasamak Istiyorum,2024.0,,tt31023049,Drama,,['Yunus Sevik'],['Esma Sevik'],"['Cem Acar', 'Eylül Akdag', 'Yavuz Aksoy']","""I Want to Live"" is a movie based on Sevgi Görmez's real-life story, showcasing her struggles and resilience from childhood to present day. Directed by Yunus Sevik, it tells the tragic story of a mother who doesn't receive love.",,
383,movie,Druzyna AA,2024.0,9.0,tt31030671,Drama,5.5,['Daniel Jaroszek'],"['Tomasz Kwasniewski', 'Jacek Wasilewski', 'Robert Kijak']","['Danuta Stenka', 'Maria Sobocinska', 'Lukasz Simlat']",Four alcoholics transporting illegal alcohol across Poland kidnap their therapist. A customs officer trails them for the illicit cargo. Complications arise as the situation spirals out of control during their perilous journey.,,132.0
384,movie,"Foxy, or the Intolerant Mind Damned to Impotence",2024.0,1.0,tt31031320,Drama,9.2,['Anthony Fredazon'],"['Anthony Fredazon', 'Ian Fredazon']",['Ian Fredazon'],It is a satirical comedy/drama film about an ex-prisoner Foxy attempting to better his life and steer towards a path of good. This comes with a few problems though as his ex-wife and friends do not approve of his methods of improvement.,,76.0
385,movie,Katas,2024.0,2.0,tt31031372,Drama,4.9,['Roe Pajemna'],['Roe Pajemna'],"['Sahara Bernales', 'Chester Grecia', 'Yda Manzano']","Carmina trabaja como criada en una mansión y pronto se entera del sucio secreto de sus amos, Alex y Grace.",,101.0
386,movie,Aakhir Palaayan Kab Tak..?,2024.0,2.0,tt31024654,Drama,7.2,['Mukul Vikram'],['Mukul Vikram'],"['Bhushan Patiyal', 'Rajesh Sharma', 'Chittaranjan Giri']","A cop faces personal struggles in a deceptive town where dark forces exploit community sentiments. The movie explores themes of greed, community manipulation, and personal redemption.",,108.0
387,movie,Mendung tanpo udan,2024.0,2.0,tt31032022,Drama,6.4,['Kris Budiman'],"['Kris Budiman', 'Agit Hemon', 'Gian Luigi']","['Yunita Siregar', 'Erick Estrada', 'Aulia Deas']","Udan, a young man who puts his life goals at a crossroads, between pursuing his idealism as a musician or living life realistically by working like other people in general.",,101.0
388,movie,Perjalanan Pembuktian Cinta,2024.0,3.0,tt31032534,Drama,8.4,['Amrul Ummami'],"['M. Ali Ghifari', 'Nusaibah Azzahra']","['Dea Annisa', 'Teuku Ryan', 'Donny Damara']","Fathia, forced into marriage, marries Satya but secretly yearns for Raehan, an ordinary man who brings love into her life.",,129.0
389,movie,DUI Dune Panch,2024.0,2.0,tt31036632,Drama,,['Saroj Kumar Mahapatra'],['Saroj Kumar Mahapatra'],"['Harihara Das', 'Kanhu Charan Goud', 'Kalu Kalahandi Katapa']","Raju, driven solely by the pursuit of wealth, exploited villagers with a dubious two-to-five investment scheme.He became a pawn in the hands of a local MLA.The struggles against the MLA's served as a crucible for Raju's transformation.",,136.0
390,movie,The Man Who Saved the Internet with a Sunflower,2024.0,1.0,tt31038890,Drama,9.0,"['Emil Ben-Shimon', 'Ori Yardeni']","['Izhar Harlev', 'Oren Safdie', 'Ori Yardeni']","['Martin Delaney', 'Leo Hatton', 'Sophie Hopkins']","The dramatic and unknown rise and fall of Rob Ryan, the ambitious tech entrepreneur who saved the Internet from collapsing in the 90s of the last century and revolutionized the lives of us all.","Rob Ryan is a gifted mathematician and an entrepreneur who has a history of being fired or resigning from jobs in Silicon Valley. In the late 80s, he gathered three talented engineers to establish an innovative videoconferencing company. Terry, Rob's wife, quits her job as a lawyer to help him. Despite the company's success, the investors are disappointed by the small size of the video conference user market. They give Rob a few weeks to find a new product before they sell the company.This triggers Rob's greatest invention: The Sunflower Code, which allows entrepreneurs to find their best calling in life. With the help of the code, they discover the field that needs their amazing skills, and they mobilize to save the Internet, which was in the process of collapse in the early 90s. In a short time, they revolutionize the Internet, which spreads and penetrates every home and every business with huge amounts of data. The world will never look the same again.Rob issues the company on the NY Stock Exchange with a value of billions of dollars, only to find himself once again failing to maintain a proper relationship with the board of directors. They fired him immediately upon his return to work after surgery.Without Rob, the company falters, but still prospers and finally is sold for an all-time record value of $24 billion. Rob enters a black pile and shuts himself down, but Terry, his wife, reminds him that the greatest invention 'The Sunflower Code' will never be taken away from him.",98.0
391,movie,Qing chun 18×2 tong wang you ni de lü cheng,2024.0,3.0,tt31039829,Drama,7.3,['Michihito Fujii'],"['Michihito Fujii', 'Hirokawa Hayashida']","['Greg Han Hsu', 'Kaya Kiyohara', 'Hsiao-chuan Chang']","Ami, una mochilera japonesa, y Jimmy trabajan en un KTV. Su trabajo y aventuras los unen hasta que Ami se va. 18 años después, Jimmy encuentra una postal de Ami, desencadenando un viaje a Japón para encontrar un cierre y reconectarse.",,123.0
392,movie,God with Three Eyes,2024.0,7.0,tt31040111,Drama,7.0,['Jun Wang'],"['Shiyi Li', 'Jun Wang']",[],"After he was demoted and sent to the mortal world, Erlang Shen needs to open his third eye in order to subdue the thousand-year dragon that violated heaven's law and broke through the dragon gate. This is the only way he can return to heaven.",,112.0
393,movie,Rukhe Daraw,2024.0,1.0,tt31040998,Drama,,['Sukumar Chandra Dash'],[],"['Kayes Arju', 'Akhi Chowdhury', 'Nader Chowdhury']",,,
394,movie,La Parra (The Rim),2024.0,1.0,tt31041776,Drama,6.2,['Alberto Gracia'],['Alberto Gracia'],"['Emilio Buale', 'Alberto Gracia', 'Lorena Iglesias']","In his hometown, Damián finds a sinister TV game show that tests loyalty. Returning after his father's death, the once-thriving Ferrol now lies in ruins but still haunts its former residents.",,90.0
395,movie,August My Heaven,2024.0,2.0,tt31042001,Drama,6.2,['Riho Kudo'],['Riho Kudo'],"['Takuma Fujie', 'Yukino Murakami', 'Shuri Suwa']","Joe works as a professional stand-in, posing as friends and family for clients. An occurrence at a funeral gig blurs the line between Joe's work and personal life.",,
396,movie,O Emigrante,2024.0,1.0,tt31047952,Drama,,['Levis Albano'],[],"['Lialzio Vaz de Almeida', 'Erica Chissapa', ""Diva O'Branco""]",,,100.0
397,movie,The Alexandrian,2024.0,1.0,tt31048146,Drama,3.8,['Khaled Youssef'],['Osama Anwar Okasha'],"['Ahmed El Awadi', 'Zeina', 'Hussein Fahmy']","In the heart of Alexandria, where Bakr Al-Iskandarani goes through many conflicts with his father, his cousin, and his lover. He travel abroad in search of a new life. when he returns after realizing himself, the conflicts return again.",,104.0
398,movie,The Stranger,2024.0,1.0,tt31051816,Drama,7.2,['Sanjay Prasad'],['Sanjay Prasad'],"['Keith Dallison', 'Trishaan Maini', 'Kristine Zedek']","Rahul, propelled by ambition, finds himself torn between ethical pursuits and seductive greed in the corporate world. His boss, Veer, represents the ethical dilemmas Rahul faces in his quest for success.","In the intricate tapestry of life, ""THE STRANGER"" a metaphorical dialogue-centric film, unfurls the tumultuous journey of Rahul.
As a former investigative journalist, Rahul's internal conflicts mirror the timeless struggle between right and wrong, ambition and greed and love versus selfish desires.
Rahul, propelled by unwavering ambition, finds himself ensnared in the corporate web, where the line between ethical pursuits and the seductive allure of greed blurs. His formidable boss, Veer, becomes the embodiment of the ethical dilemmas Rahul grapples with, in his quest for success.
Amid the chaos of conflicting emotions, Rahul inspired by Buddha's philosophies, takes a daring leap, forsaking the comfort of his former life to chase a dream. However, this journey is marred by an internal struggle that pits ambitions against the unwavering principles he once held dear, leaving him in the clutches of a writer's block that mirrors the impasse within his moral compass.At this time, Rahul's once-heartbroken girlfriend, Tina returns to him. As they navigate the revival of their relationship, Rahul confronts the challenge of harmonizing genuine affection with the shadow of his own desires that threaten to eclipse it.Tina re-enters Rahul's life not just as a love interest but as a guiding force attempting to navigate the complexities of his internal battle. Tina urges Rahul to step out of his cocoon and find stories. Nothing excites him until he meets a Stranger who intrigues him and takes him through a mental ride unveiling a forgotten, suppressed memory.Rahul's formidable intelligence becomes a double-edged sword as Stranger puts him at the crossroads of a life-altering decision. In a pivotal moment, as the threads of Rahul's narrative threaten to unravel, unexpected revelations force him to confront the consequences of his choices.The film, a poignant exploration of the human soul, debates fervently about the role of money in the lives of ethical dreamers. As Rahul confronts the harsh realities of a world driven by financial success, the narrative becomes a compelling discourse on the intersection of dreams, ethics, and the unrelenting pursuit of success.
As the film hurtles towards its climax, the audience is left with lingering reflections on the profound choices we make, the internal battles that shape our destinies, and the timeless conflict between the pursuit of dreams and the preservation of love.",100.0
399,movie,Grey Bees,2024.0,2.0,tt31065370,Drama,7.3,['Dmytro Moiseiev'],"['Andrei Kurkov', 'Dmytro Moiseiev']","['Viktor Zhdanov', 'Vladimir Yamnenko', 'Maksym Burlaka']","Only two of them left. In a small village cut off from electricity, in the 'grey zone' that formed in Donbas after the Russian invasion in 2014. Childhood enemies, later mine workers, and now pensioners. Their windows and views of life look in the opposite directions, one to the ... Leer todo",,102.0
400,movie,Rikshawali Ma,2024.0,2.0,tt31067205,Drama,,['Heron Sohel'],['Heron Sohel'],"['Shishir Ahmed', 'Shirin Alam', 'Idris Haider']",,,
401,movie,Sarkari Rozgaar,2024.0,11.0,tt31068530,Drama,,['Vikas Prajapat'],[],['Janit Bhutani'],,,140.0
402,movie,El Último Táper,2024.0,8.0,tt31069435,Drama,,"['Manhal Aziz', 'Nina Rosser']","['Manhal Aziz', 'Nina Rosser']","['Claudio Sierra', 'Mónica Espigares', 'Lidia Mínguez']","Atrapado desde la muerte de Alicia, Gabriel, de 65 años, trata con Yuqi en busca de conexión. Mientras lucha conAyudando a Lidia, su hija, con una clase de cocina, descubre el último ingrediente para recuperar los lazos perdidos.",,66.0
403,movie,Gangsta,2024.0,7.0,tt31069603,Drama,,['Paturiri Toautu'],['Paturiri Toautu'],"['Videsh Sreram', 'Chris Swann', 'Dallas Tipau']",A Shakespearean-like plot of power corruption murder and madness.,,64.0
404,movie,Salawahan,2024.0,2.0,tt31070448,Drama,4.5,['Jeffrey Hidalgo'],['Raquel Villavicencio'],"['Angeli Khang', 'Albie Casiño', 'Sheila Snow']","Melaine no tiene suficiente con los dos hombres de su vida. Cuando llega un nuevo hombre, cae en la tentación.",,116.0
405,movie,Peleamos,2024.0,2.0,tt31076688,Drama,8.6,['Noel Gálvez'],['Noel Gálvez'],"['Narciso Carmona', 'Iván Díaz', 'Raúl Iordan']","Esta es una historia de personas que nunca se rinden, convirtiéndose en seres invencibles.",,
406,movie,Shock,2024.0,1.0,tt31077906,Drama,,['Song Nestor'],['Song Nestor'],"['Song Bethuel', 'Brandina Bihmbu', 'Sandra Bongyuh']",,,111.0
407,movie,The March,2024.0,3.0,tt31070071,Drama,8.7,['Abeer Kulkarni'],[],[],,,
408,movie,Mahayogi: Highway 1 to Oneness,2024.0,3.0,tt31076996,Drama,,['Rajan Luthra'],['Rajan Luthra'],"['Mark Heidohrn', 'Marcia Lopez', 'Rajan Luthra']","A new film from Triloc Films Studio, emerges as a guiding light, poised to infuse all humanity with love, tranquility, peace and oneness. Written and directed by Rajan Luthra, an entrepreneur, philanthropist, and visionary, the film offers humanity a platform for unity amid the r... Leer todo",,109.0
409,movie,Demo ke pelê gozan bîyî zer,2024.0,1.0,tt31099522,Drama,6.5,['Mehmet Ali Konar'],['Mehmet Ali Konar'],"['Korkmaz Arslan', 'Ferset Izzet', 'Muhammed Feyzi Konar']",,,103.0
410,movie,Till Death Do Us 2,2024.0,9.0,tt31097966,Drama,,['Quincy Trent'],['Quincy Trent'],"['Charles Alex', 'Donald Brumfield Jr.', 'John Campanile']",,,90.0
411,movie,Le devianze,2024.0,1.0,tt31099717,Drama,,['Mario Mariani'],"['Mario Mariani', 'Alessandro Tassi']","['Lorenzo Andreaggi', 'Laura Andreini', 'Riccardo Azzurri']",,,
412,movie,Parviz Khan,2024.0,3.0,tt31095111,Drama,6.0,['Ali Saghafi'],['Ali Saghafi'],"['Saeed Poursamimi', 'Maryam Saadat', 'Khosro Ahmadi']","Parviz Dehdari was the former coach of the Iranian national football team and the first head coach of the Persepolis team. This Movie is a product of Owj Media Art Organization and it's about Parviz Dehdari, one of the most different great coaches of Iran's national football team... Leer todo",,110.0
413,movie,Blue Imagine,2024.0,3.0,tt31100628,Drama,,['Urara Matsubayashi'],['Minami Goto'],"['Stefanie Arianne', 'Shuna Iijima', 'Asuka Kawatoko']","In the wake of a sexual assault, young actress Noel goes to Blue Imagine, a refuge for people who have experienced violence. With the help of her fellow residents, she is able to reclaim some of her confidence, and decides to confront her abuser.",,93.0
414,movie,Osomoy,2024.0,1.0,tt31100897,Drama,6.9,['Kajal Arefin Ome'],['Kajal Arefin Ome'],"['Tasnia Farin', 'Ishrat Zaheen Ahmed', 'Shahed Ali']","Urbi is caught between her middle-class background and her wealthy university friends. As she chases her dreams in this privileged world, she falls into life-altering chaos, paying dearly for her ambitions.",,161.0
415,movie,My Dear Pappa,2024.0,2.0,tt31101336,Drama,9.3,['Mali Ramgopal'],['Soham Palanpuri'],"['Nidhi Dave', 'Khushbu Jani', 'Dirgh Joshi']",,,
416,movie,Celestina & Lawrence,2024.0,1.0,tt31102368,Drama,8.9,['Vikram Kumar'],['Vikram Kumar'],"['Ankita Kerketta', 'Salib Minj', 'Krishna Ranjan']","Two young individuals from a tribal community in Jharkhand, India are trapped in their own individual struggles for a better life. The destiny brings them closer and a dream for a better future starts taking shape.",,113.0
417,movie,"Tumi Najaba, Joymoti",2024.0,1.0,tt31105826,Drama,,['Mehdi Jahan'],[],[],,,65.0
418,movie,Pretty Miss Lolly,2024.0,5.0,tt31107902,Drama,,['Dave Knapp'],['Dave Knapp'],"['Jacob Sola', 'Preston Tyler Ward', 'Rebecca Stoughton']","A lonely and isolated young man suffering from the after-effects of the pandemic, embarks on a nationwide odyssey to find the love of his life, a beautiful and enchanting woman he met on a paid website of a questionable origin.",,95.0
